y1,y2,decay,logratio,var_log_ratio,ratio,ratio_lci,ratio_uci
1993,2018,0.0666666666666667,-1.2680850607341,0.0180467862401344,0.281369912510568,0.216236331001129,0.366122692239869
1994,2018,0.0666666666666667,-1.28353650967396,0.016468362577589,0.277055755495048,0.215443419268504,0.356287938213917
1995,2018,0.0666666666666667,-1.36894538621594,0.0150922528270302,0.25437508561484,0.199941990632932,0.323627287978494
1996,2018,0.0666666666666667,-1.40366916328137,0.0136543764553325,0.245693817325653,0.195402301309344,0.308929073340266
1997,2018,0.0666666666666667,-1.56020368504988,0.0124410774249423,0.210093273983345,0.168837723646735,0.26142963088862
1998,2018,0.0666666666666667,-1.363798803096,0.0141556495949344,0.255687622780277,0.202505050553044,0.322837184872605
1999,2018,0.0666666666666667,-1.35527690667268,0.0126665460462535,0.257875877013232,0.206829080459838,0.321521363424794
2000,2018,0.0666666666666667,-1.26566559450749,0.0133950543754387,0.282051501719615,0.224808588549395,0.353870152984883
2001,2018,0.0666666666666667,-1.10951863094745,0.0137320916606508,0.329717638748238,0.262056522015707,0.414848371128111
2002,2018,0.0666666666666667,-1.03039235886071,0.0142160691830237,0.356866913201043,0.282498754976689,0.450812584105547
2003,2018,0.0666666666666667,-0.813218157558114,0.0151981424230389,0.443428744000463,0.348246756383823,0.564625649489503
2004,2018,0.0666666666666667,-0.56568887421063,0.0178585848387727,0.567968752936122,0.437092405024141,0.738032737709082
2005,2018,0.0666666666666667,-0.535576292578894,0.0158441641929578,0.58533187051475,0.457360196176899,0.749110660490838
2006,2018,0.0666666666666667,-0.462019314613627,0.0166739357478612,0.630010171421355,0.489140871655079,0.811448887416326
2007,2018,0.0666666666666667,-0.443454915623625,0.0154346393897337,0.641815168918648,0.503106480453905,0.818766458111274
2008,2018,0.0666666666666667,-0.518615275111759,0.0154904914613121,0.595344365618303,0.466473546649995,0.759817820793598
2009,2018,0.0666666666666667,-0.383336383218824,0.0162057087948063,0.681583587438784,0.531079780958536,0.874738981452943
2010,2018,0.0666666666666667,0.00387060153082699,0.0194449650000836,1.0038781019829,0.763809415796484,1.31940144072445
2011,2018,0.0666666666666667,0.0317959041073028,0.0183012763920455,1.03230679422651,0.791874502944994,1.34574015635435
2012,2018,0.0666666666666667,0.0936521298798583,0.0183067898193588,1.09817765626902,0.842369886565937,1.43166818278008
2013,2018,0.0666666666666667,0.0696223320025798,0.0179596406533305,1.07210320571515,0.824449435972899,1.39414891144699
2014,2018,0.0666666666666667,0.178731172557022,0.0175768114638958,1.19569926418274,0.922086644487924,1.55050150537764
2015,2018,0.0666666666666667,0.15930109098424,0.0168866743488904,1.17269098021189,0.909014935602454,1.51285097880035
2016,2018,0.0666666666666667,0.186467677953716,0.0164580621534661,1.20498567385353,0.937091733123253,1.54946460721928
2017,2018,0.0666666666666667,0.115037457962142,0.0158137948064688,1.12191546145175,0.876837390026235,1.43549341869059
1980,2019,0.0666666666666667,0.305010285562885,0.312297330666641,1.35663895672976,0.453714313669474,4.05644962803088
1981,2019,0.0666666666666667,-0.724609131618273,0.109777074321341,0.484513913117773,0.253093417239834,0.927537881327991
1982,2019,0.0666666666666667,-0.735658967804858,0.107507333817173,0.479189584402193,0.252007090609919,0.911175384961603
1983,2019,0.0666666666666667,-0.58662338864437,0.111892451719749,0.556202196181117,0.288737360344728,1.0714265818159
1984,2019,0.0666666666666667,-0.865937211425635,0.0808697751706098,0.420657123162189,0.240916674021192,0.734496339807199
1985,2019,0.0666666666666667,-0.796944339938683,0.0752362151335086,0.450704060530917,0.263277363614583,0.7715594967611
1986,2019,0.0666666666666667,-0.533795454010774,0.0955021088006505,0.586375180792775,0.319981765600898,1.07454826997428
1987,2019,0.0666666666666667,-0.464802582523823,0.0969166823224726,0.628259122277973,0.341308786781527,1.15645872597515
