y1,y2,decay,logratio,var_log_ratio,ratio,ratio_lci,ratio_uci
2006,2012,increasing,-0.494688593193247,0.00485655018862566,0.609760761385434,0.531912417766246,0.699002643492971
2007,2012,increasing,-0.476793920646989,0.00448907666465185,0.620770444084172,0.544377342138207,0.707883878368004
2008,2012,increasing,-0.337970955717898,0.00482838627176715,0.713216002444236,0.622406308327307,0.817274920476925
2009,2012,increasing,-0.13827808297428,0.00506224454506151,0.870856487708677,0.757502495843906,1.00117296820177
2010,2012,increasing,-0.131515083763307,0.00486050764227151,0.87676605010648,0.764786505939767,1.00514156650126
2011,2012,increasing,-0.0273846592318235,0.00488379278566898,0.972986901138244,0.848440726641991,1.11581573121027
1980,2013,increasing,-0.665242546197827,0.020562904297397,0.514148807743631,0.388175818886739,0.681003255850228
1981,2013,increasing,-0.803248535282204,0.0171111547800135,0.447871671438877,0.346583792203649,0.578760572737888
1982,2013,increasing,-0.818518992529962,0.0161842490564311,0.441084420332583,0.343743211839991,0.565990713878283
1983,2013,increasing,-0.701417249307463,0.0164364722274727,0.495882017097523,0.385700525504461,0.637538604748061
1984,2013,increasing,-1.06632410547403,0.0114484013190583,0.344271700792305,0.279141971377035,0.424597574423296
1985,2013,increasing,-1.0908687652369,0.0102085694810416,0.335924527348405,0.275574144610141,0.409491566176838
1986,2013,increasing,-0.896139065410074,0.011939250070219,0.408142432836377,0.329460699270193,0.505614921144154
1987,2013,increasing,-1.06373420500623,0.0096006004088004,0.345164485844414,0.284854522274848,0.418243394336164
1988,2013,increasing,-0.983546772313801,0.0100462670866596,0.373982313679126,0.307279950312,0.455163998831621
1989,2013,increasing,-1.24617780214646,0.00771954024258264,0.287601970351123,0.242105419572626,0.341648251806422
1990,2013,increasing,-1.27157533450776,0.00698206095445074,0.280389566317753,0.238032649688441,0.330283719492937
1991,2013,increasing,-1.50193097575275,0.00587977825508352,0.222699716940924,0.191623944509919,0.258815066417758
1992,2013,increasing,-1.36138142295539,0.00609410807227206,0.256306464648446,0.219943285825113,0.298681560449271
1993,2013,increasing,-1.54811580299509,0.00529607793693326,0.212648267821273,0.184381088538186,0.245249044605909
1994,2013,increasing,-1.5853475330479,0.00484032398592767,0.204876579360879,0.178760742050629,0.234807778761215
1995,2013,increasing,-1.58349867487314,0.00472274788681695,0.205255717477749,0.179390225854665,0.234850641146066
1996,2013,increasing,-1.62169297502821,0.0046141777442392,0.19756394497308,0.172936829721038,0.225698091125456
1997,2013,increasing,-1.60478338518373,0.00443830664226484,0.200933075277667,0.176337166893029,0.22895967680502
1998,2013,increasing,-1.60790417721091,0.0044032348718285,0.20030698239932,0.175878605655945,0.22812829933625
1999,2013,increasing,-1.42436441345013,0.00450530526581692,0.240661375742114,0.210995119777194,0.274498755398925
2000,2013,increasing,-1.43383481496722,0.004285538450994,0.238392974175106,0.209686453103258,0.271029478991028
2001,2013,increasing,-1.22301677025803,0.00472899249287589,0.294340867417766,0.257226328099444,0.336810570179074
2002,2013,increasing,-0.95033669821367,0.00507989106794476,0.386610830361872,0.336206438907071,0.444571896478193
2003,2013,increasing,-0.891197577987722,0.0049379912804726,0.410164254824609,0.357390628436202,0.470730630716185
2004,2013,increasing,-0.752136094268528,0.00519598191404028,0.471358610168498,0.409255144933178,0.542886124049227
2005,2013,increasing,-0.476233692390782,0.00575622717061245,0.62111831466193,0.535295806309156,0.720700510374759
2006,2013,increasing,-0.525505697125446,0.00536041960263248,0.591256292145867,0.512218371639178,0.682490168955393
2007,2013,increasing,-0.478429843717862,0.00524580506504607,0.619755741606873,0.537736842794045,0.714284662473455
2008,2013,increasing,-0.351870275780511,0.00530474578333115,0.703371360359032,0.609801565767418,0.811298786927039
2009,2013,increasing,-0.137292449560613,0.00586378381984021,0.871715256107362,0.750228559824017,1.01287464703899
2010,2013,increasing,-0.0131405136752039,0.00587131712358241,0.986945445944824,0.849317822103733,1.14687492469958
2011,2013,increasing,0.0367235163071945,0.00591684621549429,1.03740615529841,0.892223203590693,1.20621334069757
2012,2013,increasing,0.0259331949704782,0.00543350796015799,1.02627238602626,0.888216000365894,1.1857870269013
1980,2014,increasing,-0.925902357335767,0.0266326427931312,0.39617376742919,0.287722475958784,0.545503626284383
1981,2014,increasing,-1.12983593215904,0.0189423931467017,0.323086260139177,0.246698470730724,0.423126787861844
1982,2014,increasing,-1.0490515789156,0.0206312970798567,0.350269794885358,0.264325774439497,0.464158024200222
1983,2014,increasing,-0.961089376617444,0.0198264503098971,0.382475998533089,0.290234835737571,0.504032843204791
1984,2014,increasing,-1.36511095860518,0.0140301064817852,0.255352340876521,0.202449209032319,0.322079885136572
1985,2014,increasing,-1.39977564130808,0.0127735751857878,0.246652296320785,0.197643328112434,0.307813857727126
1986,2014,increasing,-1.17372713573319,0.0152404909555224,0.309212314610056,0.242758207734757,0.393857972501496
1987,2014,increasing,-1.30377976820838,0.0126755876738256,0.271503630359307,0.217742065671079,0.338539184291729
1988,2014,increasing,-1.19524759213102,0.0127722595436374,0.302629016342451,0.242500431634677,0.377666633065503
1989,2014,increasing,-1.54161923191575,0.0099266569433716,0.214034249597973,0.176066140034603,0.260190062620581
1990,2014,increasing,-1.55712266258939,0.00903500292945376,0.210741574280331,0.174920726562243,0.253897934241366
1991,2014,increasing,-1.74587082633537,0.0077305705393938,0.17449296971187,0.146871380253151,0.207309255393304
1992,2014,increasing,-1.63432798050203,0.00805378058421616,0.195083427124974,0.163618014091049,0.232599960036473
1993,2014,increasing,-1.78580191658268,0.00706152257351058,0.167662555692672,0.142202481993316,0.197681026289819
1994,2014,increasing,-1.84998451983826,0.00635766857568232,0.157239600389234,0.134490430943237,0.183836810969854
1995,2014,increasing,-1.84414810475214,0.00633048447200067,0.158159999267346,0.135322921063812,0.184851059758391
1996,2014,increasing,-1.88441776633066,0.00600874633723396,0.151917485159536,0.130504634706171,0.176843698686714
1997,2014,increasing,-1.85875639153006,0.00603972907673329,0.155866346598266,0.13384453319962,0.18151147021939
1998,2014,increasing,-1.82772872163186,0.00594744557821386,0.160778325718223,0.138223889094252,0.187013042319542
1999,2014,increasing,-1.67968107915323,0.00622102322967971,0.186433424064768,0.159730025942561,0.217601051545639
2000,2014,increasing,-1.69375211663956,0.0058142887439272,0.183828482461635,0.158309661965234,0.213460824466727
2001,2014,increasing,-1.48151721071481,0.00606022264054341,0.227292575914273,0.195128810200335,0.264758007865191
2002,2014,increasing,-1.21605183059899,0.00651757377299988,0.29639808969666,0.253021036117204,0.34721155570296
2003,2014,increasing,-1.16783122743971,0.00670251048291604,0.311040787016285,0.264929573834733,0.365177695292191
2004,2014,increasing,-1.02177602719171,0.00662980234236216,0.359955082124973,0.306860096454531,0.422236917229136
2005,2014,increasing,-0.744659734675572,0.00745878131639446,0.474895863046101,0.400945196767956,0.562486051850181
2006,2014,increasing,-0.807877038891055,0.00689909245669603,0.445803485785934,0.378827937498677,0.524620093362526
2007,2014,increasing,-0.715837573689162,0.00697280111195384,0.488782548898043,0.414989925772992,0.575696818813755
2008,2014,increasing,-0.620802843237273,0.00712520421839494,0.537512725862534,0.455552087862787,0.634219309189501
2009,2014,increasing,-0.416726666459298,0.00775269651206372,0.659201077085939,0.554715274571059,0.78336775630936
2010,2014,increasing,-0.242005187410272,0.00774571965496371,0.785052105153913,0.660669762176343,0.932851544130588
2011,2014,increasing,-0.196597485414036,0.00766425917267961,0.821521241053178,0.691989835746274,0.975299223540927
2012,2014,increasing,-0.147055880354147,0.00746553393145969,0.863245737590971,0.728765495629222,1.0225418299004
2013,2014,increasing,-0.25666243351753,0.00653698540564714,0.773629321021073,0.660255294891341,0.906471074104786
1980,2015,increasing,-0.988288862857832,0.0334027791950168,0.372213053996106,0.260149125169937,0.532550541827145
1981,2015,increasing,-1.25173276606354,0.0235772129300888,0.286008780935036,0.211679328771608,0.386438407787116
1982,2015,increasing,-1.02744348268832,0.0304898523312913,0.357920822698675,0.254188406222841,0.503985674346562
1983,2015,increasing,-1.14139244159823,0.0243303854934393,0.319374002410093,0.23524881183399,0.433582438186431
1984,2015,increasing,-1.42453505681172,0.0174681951430868,0.240620311979682,0.185708283559883,0.311769262131646
1985,2015,increasing,-1.51410887686471,0.0163544936311042,0.220004148307425,0.171228173992801,0.282674422928265
1986,2015,increasing,-1.2443256323588,0.0200738225157028,0.288135151650202,0.218271084772307,0.380361263623583
1987,2015,increasing,-1.44184407543574,0.0153836384788424,0.236491248624728,0.185455564605216,0.301571488540331
1988,2015,increasing,-1.32494281357123,0.0153072836259296,0.265818159845549,0.208579572367917,0.338764210231655
1989,2015,increasing,-1.60776065192326,0.012927267323133,0.200335733579799,0.160316560725304,0.250344730247333
1990,2015,increasing,-1.70873218465417,0.0112292788251705,0.181095242463822,0.147131840545106,0.222898637857904
1991,2015,increasing,-1.83965925809608,0.00979834025219291,0.158871551079867,0.130854486604113,0.192887308624614
1992,2015,increasing,-1.72980464506489,0.0101521122590707,0.177319046737405,0.145542652611279,0.216033195573525
1993,2015,increasing,-1.89009898759871,0.00860900532887854,0.1510568553409,0.125939492157506,0.181183623616204
1994,2015,increasing,-1.95439803221166,0.00836666052719922,0.141649719603245,0.11840138458028,0.169462909025979
1995,2015,increasing,-1.97565853024037,0.00766098720638262,0.138669963803806,0.116809786167191,0.164621128865228
1996,2015,increasing,-2.03043915890275,0.00761302704816575,0.131277856648,0.110642473650349,0.1557618433275
1997,2015,increasing,-2.00536797351727,0.00734284944841742,0.13461075338855,0.113799389020858,0.159228051079535
1998,2015,increasing,-2.00049807209517,0.00706793161673142,0.135267893292459,0.11471847589682,0.159498309341531
1999,2015,increasing,-1.74193601227801,0.0077363255138429,0.175180919692016,0.147440974314152,0.208139933738859
2000,2015,increasing,-1.82459160999601,0.0070879128568931,0.161283497250069,0.136750049665076,0.190218333001864
2001,2015,increasing,-1.68749666177182,0.00764498936753662,0.184982017418458,0.155849053295537,0.219560825328302
2002,2015,increasing,-1.34789327788564,0.00787476293884954,0.259786983530314,0.21831414758488,0.309138356622262
2003,2015,increasing,-1.30529916479423,0.00802506853648526,0.271091421903656,0.227437882394931,0.323123651415882
2004,2015,increasing,-1.07640373752818,0.00876347475960241,0.340818998936348,0.283687302811525,0.409456429261295
2005,2015,increasing,-0.915921698723894,0.00928772259893349,0.400147640500548,0.331274157175249,0.483340250756267
2006,2015,increasing,-0.940988835206618,0.00902144112961537,0.390241759716286,0.323955636082925,0.470091006496584
2007,2015,increasing,-0.862978831389659,0.00855392726106666,0.421903429412134,0.351955373847263,0.505753049893668
2008,2015,increasing,-0.733932112010117,0.00888815944867383,0.480017790603325,0.399032781455963,0.57743897244474
2009,2015,increasing,-0.524612358831354,0.00936183590122136,0.591784720030554,0.489558275906714,0.715357439751205
2010,2015,increasing,-0.339997156158373,0.00964786644395051,0.71177234692756,0.587128376779776,0.862877513482531
2011,2015,increasing,-0.259742862836397,0.00992245523113414,0.771249877314297,0.634462016320306,0.937528737665239
2012,2015,increasing,-0.204701297739475,0.00933864129977908,0.814890689752631,0.674282819234229,0.984819451576217
2013,2015,increasing,-0.369263738092274,0.00828953536144576,0.691243079276502,0.578271177793756,0.826285336354903
2014,2015,increasing,-0.162287309515201,0.00880811277031202,0.85019689978727,0.70734768388127,1.02189458575963
1980,2016,increasing,-1.13560699490447,0.0393825970169369,0.321227078945413,0.217716219808587,0.473951074194303
1981,2016,increasing,-1.31259878889793,0.0303763872562338,0.2691197613713,0.191245479450941,0.378704093652182
1982,2016,increasing,-1.03765533560331,0.0416756312928857,0.354284386877096,0.237455665456017,0.528593101974774
1983,2016,increasing,-1.1379972215908,0.033040547644212,0.320460190292924,0.224414378333662,0.457612093864546
1984,2016,increasing,-1.58152511321159,0.0209937504999108,0.205661202285602,0.15481744772162,0.27320260570122
1985,2016,increasing,-1.48935127583992,0.0220380956518389,0.225518907659621,0.168585455221064,0.301679511113804
1986,2016,increasing,-1.43987546929109,0.0220695548164403,0.236957265301073,0.177099369092227,0.317046559040663
1987,2016,increasing,-1.54032735348845,0.0195020523206073,0.214310934510888,0.162994987293135,0.281782755492533
1988,2016,increasing,-1.47259288191155,0.018938236882273,0.229330087786328,0.175114399275933,0.300331037205076
1989,2016,increasing,-1.68175389082099,0.0163610265277782,0.186047382921619,0.144792538257767,0.239056715963929
1990,2016,increasing,-1.79003749521842,0.0133672099954594,0.166953909576374,0.133101675251086,0.209415906075223
1991,2016,increasing,-1.90342813352128,0.0125634582947379,0.149056755894553,0.119658396597224,0.185677872256595
1992,2016,increasing,-1.76940737937274,0.0126257869463028,0.170433961584405,0.136744944731369,0.21242273576122
1993,2016,increasing,-1.96725119541896,0.0111187904194002,0.139840723206238,0.113730811994141,0.171944854028222
1994,2016,increasing,-2.02279610134887,0.00981843015708891,0.132285065034631,0.108934881037537,0.160640359309581
1995,2016,increasing,-2.03122393157344,0.00986649825166004,0.131174873788188,0.107969376708943,0.159367850753943
1996,2016,increasing,-2.16604455820783,0.00901760118309499,0.114630134191388,0.0951629305632153,0.138079686984912
1997,2016,increasing,-2.14378756929971,0.00879373399975059,0.117210060005363,0.0975311935587761,0.140859530834939
1998,2016,increasing,-2.09004103452374,0.00877733054267562,0.123682060478877,0.102934235875731,0.148611897238626
1999,2016,increasing,-1.81776918373416,0.00955804449065254,0.162387604078425,0.134071028435464,0.196684804062829
2000,2016,increasing,-1.92610566836142,0.00881717201267461,0.14571455578106,0.121220280309725,0.175158246724235
2001,2016,increasing,-1.76604041014293,0.00905901474990782,0.171008774634672,0.141906407438146,0.206079496549857
2002,2016,increasing,-1.40633980320232,0.00981525575052527,0.245038533012469,0.201792103665967,0.297553182558101
