y1,y2,region,decay,logratio,var_log_ratio,ratio,ratio_lci,ratio_uci
1984,1992,London,15,-0.255396374269581,0.0062887926747262,0.774609401866731,0.663102792971625,0.90486683485589
1984,1993,London,15,-0.313161379239131,0.00646757023112132,0.73113191353593,0.624512430528418,0.855953939200873
1985,1986,London,15,-0.236515740760437,0.00684552758132224,0.789373456865696,0.671206352290261,0.928344096086024
1985,1987,London,15,-0.169336432846586,0.00655592416133679,0.844224830640082,0.720339901134883,0.989415640514156
1985,1988,London,15,-0.315084135745487,0.00675956370982888,0.729727475521023,0.621123313772412,0.857321206148449
1985,1989,London,15,-0.352761268130762,0.00667542803561876,0.702744940966452,0.598758592749695,0.824790588450713
1985,1990,London,15,-0.257107858922367,0.00620738172158775,0.773284803601666,0.662637350318624,0.902408213472629
1985,1991,London,15,-0.37575242954357,0.0062167686243875,0.686772336538331,0.588435060558388,0.801543405293946
1985,1992,London,15,-0.322325637029074,0.0058700029979097,0.724462240183366,0.623447867840154,0.8418435037235
1985,1993,London,15,-0.358500386687658,0.00605534403517123,0.698723355650845,0.599885111655416,0.813846381992583
1986,1987,London,15,0.0320604648487183,0.00698769725280516,1.03257993820735,0.876535808646769,1.21640361782182
1986,1988,London,15,-0.0941463359141027,0.00713333227827687,0.910149564926676,0.771296012852215,1.07400040546422
1986,1989,London,15,-0.0554749167705595,0.00721404547891096,0.946035753004681,0.800959006854153,1.11739007652623
1986,1990,London,15,-0.0112894913480013,0.00661719876468844,0.98877399582223,0.843053341238272,1.15968227274713
1986,1991,London,15,-0.139645091679257,0.00686748746649185,0.869666832628879,0.739287861803774,1.02303911487119
1986,1992,London,15,-0.0805621422515259,0.00653200396662854,0.922597569512119,0.787440058961542,1.08095373810699
1986,1993,London,15,-0.138993811704399,0.00654167546121859,0.870233413703195,0.742660014873386,1.01972124412087
1987,1988,London,15,-0.147460864318304,0.00661671629680743,0.862896207691898,0.735731079571904,1.0120407930603
1987,1989,London,15,-0.150596752339522,0.00679762410695866,0.860194500150803,0.731841524306694,1.01105847852875
1987,1990,London,15,-0.0813021867149007,0.00613293577959492,0.921915058864141,0.790734539244114,1.07485803841697
1987,1991,London,15,-0.198165862368187,0.00626352445613832,0.820233795934897,0.702378969755133,0.957863929536957
1987,1992,London,15,-0.148273614878667,0.00600694601191985,0.862195173237224,0.740685163569139,1.00363899983016
1987,1993,London,15,-0.191181976811827,0.00606905528220002,0.825982264854748,0.709020181127289,0.962238762752644
1988,1989,London,15,-0.00992445867153374,0.00707841697377771,0.990124626253784,0.839605825581832,1.16762740996328
1988,1990,London,15,0.0643824311804523,0.00640671597585457,1.0665001837059,0.911652004987769,1.24765001954884
1988,1991,London,15,-0.0506047167804298,0.00641168435392027,0.950654373994549,0.812576755460602,1.11219491909129
1988,1992,London,15,-0.0124626907067682,0.00613511997386037,0.987614647010984,0.847062495264395,1.15148846329949
1988,1993,London,15,-0.0617953409107901,0.00619288186391415,0.940075262051665,0.805707550284081,1.09685145436444
1989,1990,London,15,0.0816684494537375,0.00661096075478275,1.08509598601604,0.925249415624123,1.27255773306692
1989,1991,London,15,-0.0355374869599717,0.00644107579419436,0.965086555390816,0.824616400236308,1.1294852480853
1989,1992,London,15,0.0192823353090691,0.00615312801494579,1.01946944020812,0.874187043329655,1.18889652672001
1989,1993,London,15,-0.0200165317566585,0.0064701466786875,0.980182469034754,0.837218166240449,1.14755951476468
1990,1991,London,15,-0.112698108112208,0.00588861227040768,0.893420335759277,0.768664688470056,1.03842404668927
1990,1992,London,15,-0.0590050823717055,0.00568596285918102,0.942701977983065,0.813184871320998,1.0928474577368
1990,1993,London,15,-0.109451126319255,0.00583663692183161,0.896325970040931,0.771677756035729,1.04110846565936
1991,1992,London,15,0.0461954042012591,0.00572090036109713,1.04727903368729,0.902984695864943,1.21463118857224
1991,1993,London,15,0.0169709531445328,0.00578619713024299,1.01711577788116,0.876237821996771,1.18064351896763
1992,1993,London,15,-0.0503874688128227,0.00551995481101438,0.950860924160686,0.822007521435892,1.09991268147566
1980,1994,London,15,-0.477560720992899,0.00818147822307646,0.620294619547441,0.519523906769803,0.740611567679004
1981,1994,London,15,-0.588613667597021,0.00781925927471467,0.555096299543098,0.466766301754696,0.660141703906416
1982,1994,London,15,-0.586050837884788,0.00703013642483512,0.55652074135396,0.472184349152406,0.655920375406588
1983,1994,London,15,-0.458191937605898,0.0070847502791887,0.632426078209956,0.536245079202716,0.745858115835182
1984,1994,London,15,-0.443938831187664,0.00712822718451972,0.641504659705352,0.54366811800489,0.756947510429474
1985,1994,London,15,-0.490882060737766,0.00666852390700189,0.612086258746339,0.521558027939737,0.71832771825224
1986,1994,London,15,-0.22233363786796,0.00705708550515668,0.800648193211766,0.67910245208918,0.943948188261121
1987,1994,London,15,-0.321321881537404,0.00657912166518592,0.725189788214538,0.61859898542289,0.850147254236325
1988,1994,London,15,-0.191618386886405,0.00689359481317118,0.825621876517212,0.701629606986994,0.971526110351895
1989,1994,London,15,-0.149148413410302,0.00706313271118134,0.86144125597663,0.730615038893496,1.0156936252263
1990,1994,London,15,-0.227839104655978,0.00644884042479533,0.796252362827435,0.680291857600215,0.931979147221933
1991,1994,London,15,-0.113498804379496,0.00633760984697167,0.892705263747265,0.763738530410649,1.0434496312417
1992,1994,London,15,-0.178527422751925,0.0060701506341048,0.836501117400235,0.718039632668639,0.974506263409494
1993,1994,London,15,-0.16952326829198,0.00593396469864588,0.844067114251801,0.725783391280983,0.981627992483976
1980,1995,London,15,-0.496862750409966,0.00881866894349489,0.608436485738972,0.506151830660985,0.731391125652855
1981,1995,London,15,-0.609980232225426,0.00818737643159657,0.543361610018156,0.455060066902558,0.648797512054037
1982,1995,London,15,-0.594360383432752,0.00760979297953801,0.551915467271593,0.465177543951569,0.654826715034497
1983,1995,London,15,-0.476942282022874,0.00757754409450822,0.62067835255856,0.523323550085011,0.736144240541491
1984,1995,London,15,-0.484930915823456,0.00761753981201758,0.615739733167403,0.518926165502668,0.730615344157503
1985,1995,London,15,-0.551874634517589,0.00719011618437704,0.575869253492098,0.487693129417306,0.679987838897322
1986,1995,London,15,-0.251264006139642,0.00767797420680978,0.777816995987486,0.655076019953166,0.923555832940199
1987,1995,London,15,-0.383530868152346,0.0070603948388531,0.681451042589497,0.577978211694669,0.803448147439215
1988,1995,London,15,-0.213734578633538,0.00729308969102395,0.807562700975003,0.683099536272605,0.954703496893878
1989,1995,London,15,-0.192724603930312,0.00765477792119883,0.824709064502776,0.69474878109981,0.978979826342916
1990,1995,London,15,-0.260508463879002,0.00695280362853532,0.770659633578557,0.654465067043199,0.907483532330738
1991,1995,London,15,-0.166204226927851,0.00671300815521359,0.846873262202614,0.721235290086916,0.994397157337195
1992,1995,London,15,-0.190781357829358,0.0064350550970501,0.82631323532133,0.706093716607955,0.96700132972053
1993,1995,London,15,-0.228938946919249,0.00651720859039469,0.795377092244589,0.678978829812508,0.931729666802938
1994,1995,London,15,-0.0744136654789707,0.00655029498828904,0.928287613866038,0.792120953067644,1.08786150741239
1980,1996,London,15,-0.479224804440286,0.0095148154518596,0.619263255914127,0.511500167695932,0.749729920623084
1981,1996,London,15,-0.608508467532256,0.00903066432338107,0.544161899225647,0.451688061062566,0.655567853337276
1982,1996,London,15,-0.639686214158021,0.00830032926933091,0.527457906902027,0.441202655432785,0.630576085904478
1983,1996,London,15,-0.52720559328775,0.00804675934454817,0.590252071621039,0.495087049049413,0.703709597578578
1984,1996,London,15,-0.481672499069812,0.00815472002143883,0.617749342123538,0.517542265839411,0.737358617609939
1985,1996,London,15,-0.561347380931031,0.00783110622368694,0.570439945912331,0.47960543295936,0.67847799363865
1986,1996,London,15,-0.28717583452279,0.00869540334235276,0.750379774566778,0.625039267352386,0.900855091015329
1987,1996,London,15,-0.410242862952779,0.00748483749764285,0.663489093647221,0.560005284021327,0.786095756503695
1988,1996,London,15,-0.263920680213037,0.00800750423603554,0.768034457570231,0.644482642009578,0.915272017530042
1989,1996,London,15,-0.243067807635441,0.00813163009401471,0.784218335977614,0.657172563718603,0.935824823549446
1990,1996,London,15,-0.236360110710689,0.00760241927390333,0.789496316656148,0.665475801737071,0.936629750302914
1991,1996,London,15,-0.230043057000742,0.00723793686854325,0.794499393005906,0.67247584879512,0.938664617647951
1992,1996,London,15,-0.254545019803981,0.00702325897378515,0.775269149839949,0.657836026374569,0.913665762585229
1993,1996,London,15,-0.269597368320077,0.00675532194368087,0.763686916989974,0.650061497724825,0.897173127808486
1994,1996,London,15,-0.107616209878407,0.00725077635201765,0.897972163151237,0.759944355605016,1.0610698005021
1995,1996,London,15,-0.0617205539329261,0.00684535069980484,0.940145570068508,0.799409956440865,1.1056575988303
1980,1997,London,15,-0.407807027681324,0.00990416304786389,0.665107213720662,0.547243193554682,0.808356524034246
1981,1997,London,15,-0.579929676718619,0.00999556825904999,0.559937741840262,0.460297324772911,0.681147288639692
1982,1997,London,15,-0.530096592451625,0.00893673874827248,0.588548117627079,0.489006026105898,0.708353002356182
1983,1997,London,15,-0.387768367261109,0.00889647582766727,0.678569503974352,0.564037586047288,0.816357957544684
1984,1997,London,15,-0.394915256751905,0.00892387808522804,0.673737131502628,0.559861546845117,0.810774958421934
1985,1997,London,15,-0.482147664576734,0.0081771163669818,0.617455878671614,0.517170780013177,0.737187360230252
1986,1997,London,15,-0.145881948924153,0.00929135493886257,0.864259723952918,0.715476761200814,1.04398201444523
1987,1997,London,15,-0.306200971657491,0.00809185605260768,0.736238641486821,0.617232791124879,0.878189469212261
1988,1997,London,15,-0.173385467948736,0.00829417849338049,0.840813445736039,0.70336166939516,1.00512621214979
1989,1997,London,15,-0.139954936844162,0.00853040696310969,0.869397412307158,0.725439495650625,1.04192267592004
1990,1997,London,15,-0.137353885351485,0.00813545223060185,0.871661703236237,0.730419501142009,1.04021610006409
1991,1997,London,15,-0.156815258285297,0.0077608241298244,0.854861972897285,0.71929814323618,1.01597508568277
1992,1997,London,15,-0.163212652455907,0.00727597295652491,0.849410539970206,0.718638926640919,1.0039788253399
1993,1997,London,15,-0.173939548069923,0.00718906304750422,0.840347696763169,0.711683744050446,0.992272561174459
1994,1997,London,15,0.0165804911060498,0.00783961042548863,1.01671871030611,0.854740122820394,1.20939325098669
1995,1997,London,15,0.0103952189194199,0.00743261017861892,1.01044943691406,0.853356103402612,1.19646189965578
1996,1997,London,15,0.050157243489607,0.00725673667677968,1.05143641490903,0.889758507685703,1.24249279444628
1980,1998,London,15,-0.489035783352827,0.0108613347318763,0.613217383627328,0.499924208092161,0.752185138258845
1981,1998,London,15,-0.610009273988653,0.0113663598851214,0.543345830068072,0.440886779328421,0.669615658473728
1982,1998,London,15,-0.594488071784755,0.00958084582346546,0.551844998594243,0.455512160757168,0.668550543123317
1983,1998,London,15,-0.442471471384429,0.0098275277588454,0.642446668820723,0.528998162005657,0.780225248257914
1984,1998,London,15,-0.465240081450776,0.00967818070115493,0.627984319703427,0.517856595129535,0.761531878713894
1985,1998,London,15,-0.582612359631085,0.00887487165686511,0.558437619504133,0.464286351752097,0.671681546745002
1986,1998,London,15,-0.244393576082623,0.010059416095394,0.783179332942979,0.643411121230439,0.953309396293959
1987,1998,London,15,-0.38807073466004,0.00898768333068733,0.678364357694778,0.563334341202348,0.816882920378103
1988,1998,London,15,-0.221760522067878,0.00928809709935825,0.801107188857868,0.663217950859063,0.967664893883632
1989,1998,London,15,-0.246241904106448,0.00959511836844453,0.781733097604605,0.645177672186321,0.947191234655759
1990,1998,London,15,-0.241640890721828,0.00865834456544057,0.78533814913535,0.654413422658399,0.942456231997676
1991,1998,London,15,-0.251115832418977,0.00851937117165222,0.777932256564861,0.649195503217107,0.932197762931377
1992,1998,London,15,-0.26437983336416,0.00797277704343653,0.76768189307561,0.644432098082036,0.914503623748937
1993,1998,London,15,-0.271702635748076,0.00771970965133597,0.762080842999272,0.641523955452639,0.905293101419277
1994,1998,London,15,-0.0911803842058755,0.008390491439715,0.912853031777738,0.762835893299543,1.09237211429771
1995,1998,London,15,-0.046114408785692,0.00818031489920539,0.954932703249746,0.799808036725214,1.14014416692985
1996,1998,London,15,-0.00698193149791478,0.0079312468363506,0.993042385559551,0.83399195920102,1.1824252843667
1997,1998,London,15,-0.123231925374395,0.00714002497107857,0.884058603159976,0.74912735818272,1.04329338033672
1980,1999,London,15,-0.644937577749874,0.0127202724470136,0.524695293745233,0.420634699589067,0.654499382831116
1981,1999,London,15,-0.690724921506138,0.0127655603564858,0.501212597546703,0.401651283916768,0.62545316795644
1982,1999,London,15,-0.77520361484438,0.011376573691573,0.460609984419805,0.37371740184287,0.56770585662055
1983,1999,London,15,-0.604420904348139,0.0113501338618564,0.54639074754696,0.443423669633586,0.673267733433401
1984,1999,London,15,-0.656202466347518,0.0115253751979856,0.518817826374038,0.420371284161993,0.6403195154019
1985,1999,London,15,-0.757842513437745,0.010747837828458,0.46867650025973,0.382496618174546,0.574273474479378
1986,1999,London,15,-0.444485054045262,0.0116367173003387,0.641154350879019,0.518967790335287,0.792108699820297
1987,1999,London,15,-0.53585994745824,0.0103148033538504,0.585165861819343,0.479545040159661,0.714049895552603
1988,1999,London,15,-0.371565333019572,0.0106681985219118,0.689653947182407,0.563265558337871,0.844402005100008
1989,1999,London,15,-0.444580078235201,0.010678612214027,0.641093428600792,0.523552690473796,0.785022771677819
1990,1999,London,15,-0.447279880117818,0.0101459993190337,0.639364937696725,0.52481898773465,0.778911459207
1991,1999,London,15,-0.394189920879678,0.00985899345618915,0.674225994486054,0.554993112768121,0.819074473507269
1992,1999,London,15,-0.452408788832145,0.00927780183534643,0.636094088410005,0.526662602010866,0.768263567159087
1993,1999,London,15,-0.451172325696562,0.00932039388701346,0.636881081744944,0.52708601082014,0.769547102290712
1994,1999,London,15,-0.271750150412262,0.00980905478385143,0.762044633844174,0.62759118658578,0.925303025891567
1995,1999,London,15,-0.231909255399295,0.00944776251482296,0.793018082150912,0.655460672686251,0.959443800100172
1996,1999,London,15,-0.16660977979745,0.00954884543678448,0.846529879955475,0.698979460952167,1.02522731738246
1997,1999,London,15,-0.305762270349457,0.00875098669460239,0.736561701200045,0.613171598372734,0.884781912786696
1998,1999,London,15,-0.203628074289282,0.00877295134612466,0.815765719017192,0.678951075059876,0.98014972325502
1980,2000,London,15,-0.568279641582408,0.0136210776428015,0.56649918250238,0.450667343836051,0.712102459087014
1981,2000,London,15,-0.64037615006063,0.0140232560971403,0.527094120264102,0.417916030092251,0.664794340517784
1982,2000,London,15,-0.680080238733271,0.0127553957331265,0.50657634369069,0.405985369475114,0.632090738439179
1983,2000,London,15,-0.544212337960082,0.0124146056949875,0.580298682619228,0.466455250176811,0.721926832042232
1984,2000,London,15,-0.553987863644818,0.0126172586201353,0.574653594747278,0.46109835934859,0.716174211555407
1985,2000,London,15,-0.673384884178329,0.0114852863333103,0.509979431648346,0.413361360525769,0.629180773871961
1986,2000,London,15,-0.395760866039518,0.0128640224220096,0.673167653938512,0.538989417431517,0.84074877103994
1987,2000,London,15,-0.469745107082327,0.0113973945162048,0.625161597239465,0.507129907725461,0.770664511615782
1988,2000,London,15,-0.35484638997657,0.0112445986163934,0.701281158750494,0.569679103889605,0.863284716361541
1989,2000,London,15,-0.364907619627013,0.0117602831553807,0.694260783985788,0.561324786550029,0.858679409371853
1990,2000,London,15,-0.394666719583062,0.0106693485346186,0.673904601032175,0.550396486924979,0.825127743510175
1991,2000,London,15,-0.368094380073927,0.0104127713338275,0.69205186270041,0.566603813679656,0.845274544759571
1992,2000,London,15,-0.372062701781799,0.00965193275731123,0.68931102014,0.568577361815256,0.835681675699277
1993,2000,London,15,-0.327478194725907,0.0101321659746579,0.720739007015795,0.59169407407272,0.877927866775071
1994,2000,London,15,-0.185432813012752,0.0110468758755521,0.83074464893607,0.676087278343779,1.02078044335718
1995,2000,London,15,-0.137831527101991,0.0103185302269349,0.871245460629791,0.71396238864846,1.06317736723491
1996,2000,London,15,-0.0290930835251387,0.0105839692012117,0.971326045806024,0.793952946715712,1.18832519126476
1997,2000,London,15,-0.23429229788957,0.00917687994814612,0.791130536309826,0.65570186165486,0.954530651937235
1998,2000,London,15,-0.120956867777387,0.0094369924787822,0.886072177031059,0.732453098375837,1.07191013957005
1999,2000,London,15,0.017875346318652,0.0097418154017662,1.01803606653663,0.83897502205181,1.23531381212607
1980,2001,London,15,-0.826589751861487,0.0157301165908908,0.437538861054624,0.342183557700968,0.559466551283788
1981,2001,London,15,-0.962545864250085,0.0165400444539414,0.381919332458477,0.296824828708125,0.491408946954903
1982,2001,London,15,-0.963294616817508,0.0144785021063256,0.381633476408831,0.301456210442145,0.483135212581204
1983,2001,London,15,-0.763842024066249,0.0143491888100595,0.465873088573054,0.368386586618657,0.589157538684404
1984,2001,London,15,-0.779495276744903,0.0147524868971022,0.458637437877679,0.361478706742626,0.581910622947899
1985,2001,London,15,-0.926333460154316,0.0133725479103107,0.396003012610502,0.315693594788733,0.496742374838296
1986,2001,London,15,-0.524903865828333,0.0155971703168407,0.591612235785363,0.463160753231242,0.755688030752057
1987,2001,London,15,-0.706072822659771,0.0136144621714784,0.493578767626387,0.392678748914686,0.620405358132869
1988,2001,London,15,-0.591093827090306,0.0132507842813336,0.553721278027267,0.441883369690775,0.69386465925321
1989,2001,London,15,-0.635975300970539,0.0140776583785074,0.529418893680064,0.419570515860822,0.668026837897252
1990,2001,London,15,-0.674009510076987,0.0127919681187259,0.509660984752998,0.408327986226742,0.636141357293976
1991,2001,London,15,-0.657788565919373,0.0122180610512359,0.517995581894941,0.417098093621599,0.643300525621928
1992,2001,London,15,-0.653114368473865,0.0115971702611728,0.520422462962698,0.42139560767616,0.642720367802931
1993,2001,London,15,-0.601062562596181,0.011388258406897,0.548228799082406,0.444759472375548,0.675769342332417
1994,2001,London,15,-0.43984738587867,0.0131421639083675,0.64413471763618,0.514512082163365,0.806413588422791
1995,2001,London,15,-0.424418116274515,0.0121190121292389,0.65415031382902,0.527195692807317,0.811677027943779
1996,2001,London,15,-0.299579258127278,0.0123773944751042,0.741129979507632,0.595929695164061,0.92170880387789
1997,2001,London,15,-0.489075855607649,0.0109274674492392,0.613192811116412,0.499593872939295,0.752622167667246
1998,2001,London,15,-0.403520021631365,0.0109579530449745,0.667964652923061,0.54406338321245,0.820082349450081
1999,2001,London,15,-0.236057980432621,0.0120173746539427,0.789734883435142,0.637043934645499,0.979023819544538
2000,2001,London,15,-0.321627955634809,0.0105924921254219,0.724967860369578,0.592533941389336,0.887001337571484
1980,2002,London,15,-0.917166366906429,0.0171881426126562,0.399649899289683,0.309089433075325,0.51674377998982
1981,2002,London,15,-0.930231918861138,0.0195193947382646,0.394462216534417,0.299973221811133,0.518714435021183
1982,2002,London,15,-1.05756551817861,0.0164190776779009,0.34730027820599,0.270168531722392,0.446452747375839
1983,2002,London,15,-0.849406920410585,0.0162548644326658,0.42766849820613,0.333106946947949,0.54907394166855
1984,2002,London,15,-0.818858680429992,0.0167459600481033,0.440934614737119,0.34215544167788,0.568231016639535
1985,2002,London,15,-0.958425606410276,0.015191327928912,0.383496184870682,0.301195039147646,0.488286009711716
1986,2002,London,15,-0.677129684113805,0.0173688546467136,0.508073232101222,0.39241504906872,0.657819851176442
1987,2002,London,15,-0.756028831286514,0.01526929506213,0.469527301771488,0.36853499731981,0.59819525611432
1988,2002,London,15,-0.676031463618553,0.0150580485240989,0.508631515040575,0.399899875151194,0.646926978896054
1989,2002,London,15,-0.694810598993471,0.0157870556973339,0.499168982140067,0.390208794305217,0.638554733689196
1990,2002,London,15,-0.716867792388377,0.0144714776318556,0.488279255272084,0.38571887759797,0.618109833290451
1991,2002,London,15,-0.732203371576555,0.0139585949438797,0.480848334457299,0.381453527005835,0.606142306679527
1992,2002,London,15,-0.676761579994906,0.0135602932691567,0.508260290377009,0.404543186251171,0.638568468222159
1993,2002,London,15,-0.730275298877535,0.0134363920430591,0.481776339346295,0.383864593256199,0.604662282564316
1994,2002,London,15,-0.505847695411664,0.0148227391102271,0.602994203294365,0.474985639750933,0.765501056826195
1995,2002,London,15,-0.481167940059523,0.0139700201271092,0.618061111766683,0.490256983618735,0.779182246540609
1996,2002,London,15,-0.40339745554799,0.0135961654332826,0.668046527751839,0.53156258071747,0.839574077315449
1997,2002,London,15,-0.581067566843328,0.0125492346042256,0.55930095657791,0.44904627675567,0.696626553256495
1998,2002,London,15,-0.514799894047987,0.0123835508257252,0.597620170007026,0.480509904638658,0.743272644645696
1999,2002,London,15,-0.319294360642504,0.013362114393011,0.726661617240759,0.579345861126678,0.911436745131931
2000,2002,London,15,-0.396652747311132,0.0120094531974187,0.672567535972076,0.54256868356255,0.833713968659972
2001,2002,London,15,-0.0992900994468262,0.0133344693229629,0.905479990673905,0.722081773303779,1.13545867493582
1980,2003,London,15,-1.03670937599069,0.0201191566332024,0.354619684162309,0.268550953298991,0.468272850461143
1981,2003,London,15,-0.983744224840143,0.022452365447969,0.373908477216321,0.278753485863713,0.501545474493482
1982,2003,London,15,-1.20753716930351,0.0177702061488621,0.29893259394919,0.23019924920288,0.388188476003393
1983,2003,London,15,-0.985590692664567,0.018302955268252,0.373218704261623,0.286289679939689,0.48654286539448
1984,2003,London,15,-0.976292479499544,0.0206062859774236,0.376705155093631,0.284323345308556,0.499103489796503
1985,2003,London,15,-1.05209477045992,0.0181382355460317,0.349205477090176,0.268190072831134,0.454694179924251
1986,2003,London,15,-0.738941767185957,0.0198008728737075,0.477619080366341,0.362496947635434,0.629301811830456
1987,2003,London,15,-0.887465417851804,0.0176014352521144,0.411697913655624,0.31743105772184,0.533959006169205
1988,2003,London,15,-0.786713375197514,0.0172835814933597,0.455338866724238,0.351908517560898,0.589168699259557
1989,2003,London,15,-0.847419354482384,0.0177382821517112,0.428519362836398,0.330067718885578,0.556336878219131
1990,2003,London,15,-0.859640936488887,0.0167614710894406,0.423314051662486,0.328443703552781,0.545587521991005
1991,2003,London,15,-0.871252135864003,0.0164371307172359,0.418427293275894,0.32545405765201,0.537960414509247
1992,2003,London,15,-0.828870719654342,0.0152443997831327,0.436541986356189,0.342712295764748,0.556060894828884
1993,2003,London,15,-0.847735956754269,0.0157971662064274,0.428383714107058,0.334848357005008,0.548046907422673
