year,fit,lower,higher,tau,region
2011,33.8000000000001,33.3910173468519,34.2089826531482,0.5,East of England
2012,34.3333333333334,33.9245638196304,34.7421028470364,0.5,East of England
2013,34.9000000000001,34.4827059114231,35.3172940885771,0.5,East of England
2014,35.5000000000001,35.0621304421865,35.9378695578136,0.5,East of England
2015,36.1333333333334,35.6603850630223,36.6062816036445,0.5,East of England
2016,36.8000000000001,36.27631055684,37.3236894431601,0.5,East of England
2017,37.5000000000001,36.9099400618509,38.0900599381492,0.5,East of England
2018,38.2333333333334,37.5620408514487,38.9046258152182,0.5,East of England
2019,39.0000000000001,38.2336473255935,39.7663526744067,0.5,East of England
1990,36.4821428571428,35.1650577962907,37.799227917995,0.75,East of England
1991,36.2857142857143,35.1337405618032,37.4376880096253,0.75,East of England
1992,36.125,35.1233053164248,37.1266946835752,0.75,East of England
1993,36,35.132810913576,36.867189086424,0.75,East of England
1994,35.9107142857143,35.1610351196662,36.6603934517624,0.75,East of England
1995,35.8571428571428,35.2064944962412,36.5077912180445,0.75,East of England
1996,35.8392857142857,35.2676395747456,36.4109318538258,0.75,East of England
1997,35.8571428571428,35.3433726264761,36.3709130878096,0.75,East of England
1998,35.9107142857143,35.4338896763393,36.3875388950893,0.75,East of England
1999,36,35.5414091866025,36.4585908133975,0.75,East of England
2000,36.125,35.6700760128458,36.5799239871542,0.75,East of England
2001,36.2857142857143,35.8249312896886,36.74649728174,0.75,East of England
2002,36.4821428571429,36.0107055262427,36.9535801880431,0.75,East of England
2003,36.7142857142857,36.2311206608177,37.1974507677537,0.75,East of England
2004,36.9821428571429,36.4887395406197,37.4755461736661,0.75,East of England
2005,37.2857142857143,36.7850826532016,37.786345918227,0.75,East of England
2006,37.625,37.1207860540177,38.1292139459823,0.75,East of England
2007,38,37.4957011382571,38.504298861743,0.75,East of England
2008,38.4107142857143,37.9089132331231,38.9125153383055,0.75,East of England
2009,38.8571428571429,38.3586934906266,39.3555922236592,0.75,East of England
2010,39.3392857142858,38.842432792894,39.8361386356775,0.75,East of England
2011,39.8571428571429,39.356658716499,40.3576269977869,0.75,East of England
2012,40.4107142857143,39.8972873775013,40.9241411939274,0.75,East of England
2013,41.0000000000001,40.4602168060607,41.5397831939394,0.75,East of England
2014,41.6250000000001,41.0421286802487,42.2078713197514,0.75,East of England
2015,42.2857142857144,41.6410835670571,42.9303450043716,0.75,East of England
2016,42.9821428571429,42.2565662226373,43.7077194916485,0.75,East of England
2017,43.7142857142858,42.8890662949778,44.5395051335938,0.75,East of England
2018,44.4821428571429,43.5395509101729,45.424734804113,0.75,East of England
2019,45.2857142857144,44.2090821869716,46.3623463844571,0.75,East of England
1990,26.225730994152,25.8717737610863,26.5796882272177,0.25,London
1991,26.3964912280701,26.1032837176431,26.6896987384971,0.25,London
1992,26.5824561403508,26.3387197781187,26.8261925025829,0.25,London
1993,26.7836257309941,26.57592733121,26.9913241307782,0.25,London
1994,26.9999999999999,26.8130636213334,27.1869363786665,0.25,London
1995,27.2315789473684,27.0503430780074,27.4128148167293,0.25,London
1996,27.4783625730994,27.2910128184845,27.6657123277142,0.25,London
1997,27.7403508771929,27.5398474259994,27.9408543283865,0.25,London
1998,28.0175438596491,27.801012465809,28.2340752534891,0.25,London
1999,28.3099415204678,28.0772932952806,28.5425897456549,0.25,London
2000,28.6175438596491,28.3702976964684,28.8647900228297,0.25,London
2001,28.9403508771929,28.680829076095,29.1998726782908,0.25,London
2002,29.2783625730994,29.0091497347606,29.5475754114381,0.25,London
2003,29.6315789473684,29.355121676961,29.9080362177757,0.25,London
2004,29.9999999999999,29.718264110136,30.2817358898638,0.25,London
2005,30.3836257309941,30.0977626574392,30.669488804549,0.25,London
2006,30.7824561403508,30.4924606318319,31.0724516488698,0.25,London
2007,31.1964912280701,30.9008672042184,31.4921152519219,0.25,London
2008,31.625730994152,31.3212250004895,31.9302369878145,0.25,London
2009,32.0701754385964,31.751671995543,32.3886788816499,0.25,London
2010,32.5298245614035,32.1904876031749,32.869161519632,0.25,London
2011,33.004678362573,32.6363415560171,33.373015169129,0.25,London
2012,33.4947368421052,33.0884330172571,33.9010406669534,0.25,London
2013,34,33.5464679107461,34.4535320892538,0.25,London
2014,34.5204678362573,34.0105213519782,35.0304143205364,0.25,London
2015,35.0561403508772,34.4808742723741,35.6314064293802,0.25,London
2016,35.6070175438596,34.9578852695442,36.256149818175,0.25,London
2017,36.1730994152046,35.4419133079215,36.9042855224877,0.25,London
2018,36.7543859649122,35.9332809750095,37.575490954815,0.25,London
2019,37.3508771929824,36.4322624780972,38.2694919078676,0.25,London
1990,29.4148148148148,28.9931442162547,29.8364854133748,0.5,London
1991,29.7999999999999,29.4424002071946,30.1575997928053,0.5,London
1992,30.1925925925925,29.8899059888097,30.4952791963754,0.5,London
1993,30.5925925925925,30.3344038847002,30.8507813004849,0.5,London
1994,30.9999999999999,30.7745167935655,31.2254832064344,0.5,London
1995,31.4148148148148,31.2093662110169,31.6202634186126,0.5,London
1996,31.837037037037,31.6395156957332,32.0345583783407,0.5,London
1997,32.2666666666666,32.0673653549277,32.4659679784055,0.5,London
1998,32.7037037037037,32.4963451336176,32.9110622737897,0.5,London
1999,33.1481481481481,32.9296954315065,33.3666008647897,0.5,London
2000,33.5999999999999,33.3698304163929,33.830169583607,0.5,London
2001,34.0592592592592,33.8183035084337,34.3002150100847,0.5,London
2002,34.5259259259259,34.2759918924251,34.7758599594267,0.5,London
2003,35,34.7432737475881,35.2567262524118,0.5,London
2004,35.4814814814814,35.2201392264887,35.7428237364742,0.5,London
2005,35.9703703703703,35.7062396008494,36.2345011398912,0.5,London
2006,36.4666666666666,36.2008926466577,36.7324406866755,0.5,London
2007,36.9703703703703,36.7030663587219,37.2376743820187,0.5,London
2008,37.4814814814814,37.211372230195,37.7515907327679,0.5,London
2009,38,37.7241133456605,38.2758866543394,0.5,London
2010,38.5259259259259,38.2394343637635,38.8124174880883,0.5,London
2011,39.0592592592592,38.7555795787973,39.3629389397212,0.5,London
2012,39.6,39.2711787010522,39.9288212989477,0.5,London
2013,40.1481481481481,39.7854227985052,40.510873497791,0.5,London
2014,40.7037037037037,40.2980514101106,41.1093559972967,0.5,London
2015,41.2666666666666,40.8091983467468,41.7241349865864,0.5,London
2016,41.837037037037,41.3192056035268,42.3548684705472,0.5,London
2017,42.4148148148148,41.8284811098306,43.0011485197989,0.5,London
2018,43,42.337417527564,43.6625824724359,0.5,London
2019,43.5925925925925,42.8463574233257,44.3388277618594,0.5,London
1990,35.2312499999999,34.6768154175424,35.7856845824574,0.75,London
1991,35.4653846153845,34.9916673697451,35.939101861024,0.75,London
1992,35.7216346153845,35.3186629424506,36.1246062883184,0.75,London
1993,35.9999999999999,35.6567212270702,36.3432787729297,0.75,London
1994,36.3004807692307,36.0045450382842,36.5964165001772,0.75,London
1995,36.6230769230768,36.3609588603118,36.8851949858419,0.75,London
1996,36.9677884615384,36.7256517894865,37.2099251335903,0.75,London
1997,37.3346153846153,37.0999747882571,37.5692559809735,0.75,London
1998,37.7235576923076,37.4869384037022,37.960176980913,0.75,London
1999,38.1346153846153,37.8902149215567,38.379015847674,0.75,London
2000,38.5677884615384,38.3130568616644,38.8225200614123,0.75,London
2001,39.0230769230768,38.7578203029977,39.288333543156,0.75,London
2002,39.5004807692307,39.2259773504411,39.7749841880203,0.75,London
2003,39.9999999999999,39.7182864478854,40.2817135521145,0.75,London
2004,40.5216346153845,40.2349418366427,40.8083273941263,0.75,London
2005,41.0653846153845,40.775656161085,41.3551130696841,0.75,London
2006,41.6312499999999,41.3396833924524,41.9228166075475,0.75,London
2007,42.2192307692307,41.925808455142,42.5126530833194,0.75,London
2008,42.8293269230768,42.532347199026,43.1263066471277,0.75,London
2009,43.4615384615384,43.1572212454106,43.7658556776662,0.75,London
2010,44.1158653846153,43.7981721941249,44.4335585751057,0.75,London
2011,44.7923076923076,44.4531137718339,45.1315016127813,0.75,London
2012,45.4908653846153,45.1204946273621,45.8612361418686,0.75,London
2013,46.2115384615384,45.7994837546652,46.6235931684116,0.75,London
2014,46.9543269230769,46.4899028308143,47.4187510153395,0.75,London
2015,47.7192307692307,47.1920028906607,48.2464586478007,0.75,London
2016,48.5062499999999,47.9062336284932,49.1062663715067,0.75,London
2017,49.3153846153846,48.6330853143057,49.9976839164634,0.75,London
2018,50.1466346153846,49.3730081073057,50.9202611234634,0.75,London
2019,50.9999999999999,50.1263830782239,51.873616921776,0.75,London
1990,20.590909090909,19.7789243392245,21.4028938425935,0.25,North East
1991,20.4545454545454,19.7507578990632,21.1583330100275,0.25,North East
1992,20.3575757575757,19.7539115090484,20.961240006103,0.25,North East
1993,20.3,19.788079453138,20.8119205468619,0.25,North East
1994,20.2818181818182,19.8527983947085,20.7108379689279,0.25,North East
1995,20.3030303030303,19.9473572848317,20.6587033212289,0.25,North East
1996,20.3636363636364,20.0706731175595,20.6565996097132,0.25,North East
1997,20.4636363636364,20.2211875447411,20.7060851825317,0.25,North East
1998,20.6030303030304,20.3970248909998,20.8090357150609,0.25,North East
1999,20.7818181818183,20.5969047291701,20.9667316344665,0.25,North East
2000,21.0000000000001,20.8217785003294,21.1782214996708,0.25,North East
2001,21.2575757575759,21.0754020011959,21.4397495139558,0.25,North East
2002,21.5545454545456,21.3626405596722,21.746450349419,0.25,North East
2003,21.8909090909092,21.6875202941942,22.0942978876243,0.25,North East
2004,22.2666666666668,22.0526307543436,22.4807025789901,0.25,North East
2005,22.6818181818184,22.4593586693922,22.9042776942445,0.25,North East
2006,23.1363636363638,22.9082248274608,23.3645024452669,0.25,North East
2007,23.6303030303033,23.3990879202422,23.8615181403644,0.25,North East
2008,24.1636363636366,23.9312111825063,24.3960615447669,0.25,North East
2009,24.7363636363639,24.5032404658973,24.9694868068305,0.25,North East
2010,25.3484848484851,25.1131694430322,25.5838002539381,0.25,North East
2011,26.0000000000003,25.7584168820207,26.2415831179799,0.25,North East
2012,26.6909090909094,26.4361624655809,26.9456557162379,0.25,North East
2013,27.4212121212125,27.1439433186578,27.6984809237671,0.25,North East
2014,28.1909090909094,27.8802078606153,28.5016103212036,0.25,North East
2015,29.0000000000004,28.644449524578,29.3555504754228,0.25,North East
2016,29.8484848484852,29.4369131854489,30.2600565115216,0.25,North East
2017,30.736363636364,30.2581866741725,31.2145405985556,0.25,North East
2018,31.6636363636368,31.1089140729563,32.2183586543173,0.25,North East
2019,32.6303030303035,31.9896635708819,33.2709424897251,0.25,North East
1990,24.4421052631578,23.0815751004381,25.8026354258774,0.5,North East
1991,24.2087719298244,23.0174767151296,25.4000671445193,0.5,North East
1992,24.0263157894736,22.9926830606347,25.0599485183125,0.5,North East
1993,23.8947368421052,23.0069501230802,24.7825235611302,0.5,North East
1994,23.8140350877193,23.0599208544435,24.568149320995,0.5,North East
1995,23.7842105263158,23.1510629435688,24.4173581090627,0.5,North East
1996,23.8052631578947,23.279572828811,24.3309534869784,0.5,North East
1997,23.8771929824562,23.4442425359727,24.3101434289396,0.5,North East
1998,24.0000000000001,23.6433352914231,24.356664708577,0.5,North East
1999,24.1736842105264,23.8746860990309,24.4726823220218,0.5,North East
2000,24.3982456140352,24.1365447311044,24.659946496966,0.5,North East
2001,24.6736842105264,24.4294403286404,24.9179280924125,0.5,North East
2002,25.0000000000001,24.7575168622488,25.2424831377515,0.5,North East
2003,25.3771929824563,25.1271459782679,25.6272399866447,0.5,North East
2004,25.8052631578949,25.5442063651999,26.06631995059,0.5,North East
2005,26.284210526316,26.0127130016575,26.5557080509745,0.5,North East
2006,26.8140350877195,26.5348437630655,27.0932264123736,0.5,North East
2007,27.3947368421055,27.1113343711364,27.6781393130747,0.5,North East
2008,28.026315789474,27.7417351096379,28.3108964693101,0.5,North East
2009,28.7087719298249,28.4244564565915,28.9930874030582,0.5,North East
2010,29.4421052631582,29.1566996906136,29.7275108357029,0.5,North East
2011,30.226315789474,29.9345051533362,30.5181264256119,0.5,North East
2012,31.0614035087723,30.7532755232026,31.369531494342,0.5,North East
2013,31.947368421053,31.6089117266944,32.2858251154116,0.5,North East
2014,32.8842105263162,32.498951947408,33.2694691052245,0.5,North East
2015,33.8719298245619,33.4228093702441,34.3210502788796,0.5,North East
2016,34.91052631579,34.3811184430895,35.4399341884904,0.5,North East
2017,36.0000000000005,35.3749467499049,36.6250532500961,0.5,North East
2018,37.1403508771935,36.4053306283481,37.8753711260389,0.5,North East
2019,38.331578947369,37.4731132267516,39.1900446679864,0.5,North East
1990,28.5454545454544,26.7606181907,30.3302909002088,0.75,North East
1991,28.3246753246752,26.7605344543579,29.8888161949925,0.75,North East
1992,28.1558441558441,26.797438203671,29.5142501080171,0.75,North East
1993,28.038961038961,26.871054702686,29.2068673752359,0.75,North East
1994,27.9740259740259,26.9809830609349,28.967068887117,0.75,North East
1995,27.961038961039,27.1266266862314,28.7954512358465,0.75,North East
1996,28,27.307084377318,28.6929156226821,0.75,North East
1997,28.0909090909091,27.5209925978716,28.6608255839466,0.75,North East
1998,28.2337662337663,27.7663521120105,28.701180355522,0.75,North East
1999,28.4285714285715,28.0405413746024,28.8166014825406,0.75,North East
2000,28.6753246753248,28.3410962569097,29.0095530937399,0.75,North East
2001,28.9740259740261,28.6678600423953,29.2801919056569,0.75,North East
2002,29.3246753246755,29.0251761385664,29.6241745107846,0.75,North East
2003,29.7272727272729,29.42092531085,30.0336201436959,0.75,North East
2004,30.1818181818184,29.862998492557,30.5006378710798,0.75,North East
2005,30.6883116883119,30.357009789988,31.0196135866358,0.75,North East
2006,31.2467532467535,30.9060613663993,31.5874451271077,0.75,North East
2007,31.8571428571431,31.5112218897122,32.2030638245741,0.75,North East
2008,32.5194805194808,32.1718812506026,32.8670797883591,0.75,North East
2009,33.2337662337666,32.8858238103281,33.581708657205,0.75,North East
2010,34.0000000000004,33.6491632129978,34.3508367870029,0.75,North East
2011,34.8181818181822,34.4565053725379,35.1798582638265,0.75,North East
2012,35.6883116883121,35.3018416339826,36.0747817426416,0.75,North East
2013,36.61038961039,36.1801953358408,37.0405838849393,0.75,North East
2014,37.584415584416,37.0889615218271,38.0798696470049,0.75,North East
2015,38.6103896103901,38.0278686017483,39.1929106190319,0.75,North East
2016,39.6883116883122,38.9979553878389,40.3786679887855,0.75,North East
2017,40.8181818181823,40.0006106176731,41.6357530186916,0.75,North East
2018,42.0000000000006,41.0370899046409,42.9629100953602,0.75,North East
2019,43.2337662337668,42.1083810124633,44.3591514550703,0.75,North East
1990,21.9999999999999,21.8677777637838,22.1322222362161,0.25,North West
1991,22.479755538579,22.3765978977326,22.5829131794254,0.25,North West
1992,22.9583651642474,22.8745601239723,23.0421702045226,0.25,North West
1993,23.4358288770053,23.3590401693047,23.5126175847058,0.25,North West
1994,23.9121466768525,23.8308212627156,23.9934720909894,0.25,North West
1995,24.3873185637891,24.294516991606,24.4801201359722,0.25,North West
1996,24.861344537815,24.7545149518217,24.9681741238084,0.25,North West
1997,25.3342245989304,25.2133094605468,25.455139737314,0.25,North West
1998,25.8059587471351,25.6720727593671,25.9398447349032,0.25,North West
1999,26.2765469824293,26.1312839447309,26.4218100201276,0.25,North West
2000,26.7459893048128,26.5910499299406,26.9009286796849,0.25,North West
2001,27.2142857142856,27.0512448224408,27.3773266061305,0.25,North West
2002,27.6814362108479,27.5115649463248,27.851307475371,0.25,North West
2003,28.1474407944996,27.971546751424,28.3233348375751,0.25,North West
2004,28.6122994652406,28.4305723850662,28.7940265454149,0.25,North West
2005,29.076012223071,28.8878805474462,29.2641438986958,0.25,North West
2006,29.5385790679908,29.3425980384623,29.7345600975192,0.25,North West
2007,29.9999999999999,29.7938021891693,30.2061978108306,0.25,North West
2008,30.4602750190985,30.2406107835331,30.6799392546639,0.25,North West
2009,30.9194041252864,30.6822770619404,31.1565311886324,0.25,North West
2010,31.3773873185637,31.1182569718231,31.6365176653043,0.25,North West
2011,31.8342245989304,31.5482265514857,32.1202226463751,0.25,North West
2012,32.2899159663865,31.9720525575746,32.6077793751984,0.25,North West
2013,32.7444614209319,32.3897383973828,33.0991844444811,0.25,North West
2014,33.1978609625668,32.8013687896964,33.5943531354371,0.25,North West
2015,33.650114591291,33.2070665477505,34.0931626348315,0.25,North West
2016,34.1012223071046,33.6069644825397,34.5954801316695,0.25,North West
2017,34.5511841100076,34.0011897847417,35.1011784352734,0.25,North West
2018,34.9999999999999,34.3898568084164,35.6101431915835,0.25,North West
2019,35.4476699770817,34.7730647865509,36.1222751676124,0.25,North West
1990,24.7925133689839,24.5638166002946,25.0212101376731,0.5,North West
1991,25.3967914438502,25.2104551458746,25.5831277418257,0.5,North West
1992,25.9999999999999,25.8475129399249,26.1524870600749,0.5,North West
1993,26.6021390374331,26.4730877965669,26.7311902782992,0.5,North West
1994,27.2032085561496,27.0856720805136,27.3207450317857,0.5,North West
1995,27.8032085561496,27.685943663579,27.9204734487203,0.5,North West
1996,28.4021390374331,28.2772031727619,28.5270749021042,0.5,North West
1997,28.9999999999999,28.8633847673061,29.1366152326937,0.5,North West
1998,29.5967914438502,29.4473941087032,29.7461887789971,0.5,North West
1999,30.1925133689839,30.0309279381016,30.3540987998661,0.5,North West
2000,30.787165775401,30.6148374795794,30.9594940712225,0.5,North West
2001,31.3807486631015,31.1994403849645,31.5620569412385,0.5,North West
2002,31.9732620320855,31.7846951712894,32.1618288928815,0.5,North West
2003,32.5647058823528,32.3702808080136,32.7591309566922,0.5,North West
2004,33.1550802139037,32.9556247082535,33.3545357195538,0.5,North West
2005,33.7443850267379,33.5399110890517,33.9488589644241,0.5,North West
2006,34.3326203208555,34.1220984675723,34.5431421741388,0.5,North West
2007,34.9197860962566,34.7009751223702,35.138597070143,0.5,North West
2008,35.5058823529411,35.2752717890952,35.736492916787,0.5,North West
2009,36.090909090909,35.8438204676918,36.3379977141262,0.5,North West
2010,36.6748663101603,36.4057076624848,36.9440249578359,0.5,North West
2011,37.2577540106951,36.9603576898092,37.555150331581,0.5,North West
2012,37.8395721925133,37.5075194242109,38.1716249608156,0.5,North West
2013,38.4203208556149,38.0471847441927,38.793456967037,0.5,North West
2014,38.9999999999999,38.579489601485,39.4205103985149,0.5,North West
2015,39.5786096256684,39.1046335414275,40.0525857099092,0.5,North West
2016,40.1561497326202,39.6228284101212,40.6894710551192,0.5,North West
2017,40.7326203208555,40.1342716882588,41.3309689534523,0.5,North West
2018,41.3080213903743,40.6391357753357,41.9769070054128,0.5,North West
2019,41.8823529411764,41.1375659567694,42.6271399255833,0.5,North West
1990,28.9999999999999,28.6652402267559,29.3347597732439,0.75,North West
1991,29.5839285714285,29.3010767374271,29.8667804054299,0.75,North West
1992,30.1714285714285,29.9323801418067,30.4104770010503,0.75,North West
1993,30.7624999999999,30.5578254014392,30.9671745985606,0.75,North West
1994,31.3571428571428,31.1760571326036,31.538228581682,0.75,North West
1995,31.9553571428571,31.7864692864587,32.1242449992554,0.75,North West
1996,32.5571428571428,32.3901205283671,32.7241651859184,0.75,North West
1997,33.1624999999999,32.9897073418697,33.3352926581301,0.75,North West
1998,33.7714285714285,33.5884408561393,33.9544162867176,0.75,North West
1999,34.3839285714285,34.1890168600538,34.5788402828032,0.75,North West
2000,34.9999999999999,34.7933077645018,35.206692235498,0.75,North West
2001,35.6196428571428,35.4024847741147,35.8368009401709,0.75,North West
2002,36.242857142857,36.0172204919107,36.4684937938034,0.75,North West
2003,36.8696428571428,36.6378421001318,37.1014436141537,0.75,North West
2004,37.4999999999999,37.264420975784,37.7355790242158,0.75,North West
2005,38.1339285714285,37.8968126264979,38.371044516359,0.75,North West
2006,38.7714285714285,38.5346604539009,39.0081966889561,0.75,North West
2007,39.4124999999999,39.1773730045567,39.6476269954431,0.75,North West
2008,40.0571428571428,39.8240848681006,40.2902008461849,0.75,North West
2009,40.705357142857,40.473619950881,40.9370943348331,0.75,North West
2010,41.3571428571427,41.1244936104749,41.5897921038106,0.75,North West
2011,42.0124999999999,41.7750068789701,42.2499931210296,0.75,North West
2012,42.6714285714285,42.4234688426717,42.9193883001852,0.75,North West
2013,43.3339285714285,43.0684998138613,43.5993573289956,0.75,North West
2014,43.9999999999999,43.7092673951874,44.2907326048123,0.75,North West
2015,44.6696428571427,44.3455224871985,44.9937632270869,0.75,North West
2016,45.342857142857,44.9774495668536,45.7082647188604,0.75,North West
2017,46.0196428571427,45.6054572510997,46.4338284631857,0.75,North West
2018,46.6999999999999,46.2300138882635,47.1699861117363,0.75,North West
2019,47.3839285714284,46.8515566093214,47.9163005335355,0.75,North West
1990,23.2787878787879,22.5888249634613,23.9687507941145,0.25,South East
1991,23.3090909090909,22.706460610528,23.9117212076538,0.25,South East
1992,23.3636363636364,22.838529121309,23.8887436059637,0.25,South East
1993,23.4424242424242,22.9842317395894,23.900616745259,0.25,South East
1994,23.5454545454545,23.1426778990687,23.9482311918403,0.25,South East
1995,23.6727272727273,23.3130746096323,24.0323799358222,0.25,South East
1996,23.8242424242424,23.4950938025205,24.1533910459644,0.25,South East
1997,24,23.6893237511383,24.3106762488617,0.25,South East
1998,24.2,23.8975002112109,24.5024997887891,0.25,South East
1999,24.4242424242424,24.1222485776972,24.7262362707877,0.25,South East
2000,24.6727272727273,24.3664700723002,24.9789844731543,0.25,South East
2001,24.9454545454545,24.6327791388791,25.2581299520299,0.25,South East
2002,25.2424242424242,24.9232271633605,25.561621321488,0.25,South East
2003,25.5636363636364,25.2392689620084,25.8880037652643,0.25,South East
2004,25.9090909090909,25.5818366938072,26.2363451243746,0.25,South East
2005,26.2787878787879,25.9514254329077,26.6061503246681,0.25,South East
2006,26.6727272727273,26.3481478733425,26.997306672112,0.25,South East
2007,27.0909090909091,26.7717443119993,27.4100738698189,0.25,South East
2008,27.5333333333333,27.2215445758489,27.8451220908178,0.25,South East
2009,28,27.6963852488591,28.3036147511409,0.25,South East
2010,28.4909090909091,28.1945038075082,28.7873143743099,0.25,South East
2011,29.0060606060606,28.7134779886759,29.2986432234453,0.25,South East
2012,29.5454545454545,29.2503508341423,29.8405582567668,0.25,South East
2013,30.1090909090909,29.8020914201401,30.4160903980417,0.25,South East
2014,30.6969696969697,30.3663206931832,31.0276187007562,0.25,South East
2015,31.3090909090909,30.9418687519207,31.6763130662611,0.25,South East
2016,31.9454545454545,31.5287611635315,32.3621479273775,0.25,South East
2017,32.6060606060606,32.127755105439,33.0843661066822,0.25,South East
2018,33.2909090909091,32.7398437507737,33.8419744310445,0.25,South East
2019,34,33.3659609856252,34.6340390143748,0.25,South East
1990,26.8148148148148,26.1644727199562,27.4651569096734,0.5,South East
1991,27,26.4340463415661,27.5659536584339,0.5,South East
1992,27.2037037037037,26.711772447669,27.6956349597384,0.5,South East
1993,27.4259259259259,26.9966606634592,27.8551911883926,0.5,South East
1994,27.6666666666667,27.2876527131951,28.0456806201382,0.5,South East
1995,27.9259259259259,27.5839289105379,28.267922941314,0.5,South East
1996,28.2037037037037,27.8854232940141,28.5219841133933,0.5,South East
1997,28.5,28.1933058319114,28.8066941680886,0.5,South East
1998,28.8148148148148,28.5099989063567,29.1196307232729,0.5,South East
1999,29.1481481481481,28.8386056809055,29.4576906153908,0.5,South East
2000,29.5,29.1821662311668,29.8178337688331,0.5,South East
2001,29.8703703703704,29.5431863720258,30.1975543687149,0.5,South East
2002,30.2592592592593,29.9235111237214,30.5950073947971,0.5,South East
2003,30.6666666666667,30.3243897993773,31.008943533956,0.5,South East
2004,31.0925925925926,30.7465898932742,31.438595291911,0.5,South East
2005,31.537037037037,31.1904906955716,31.8835833785025,0.5,South East
2006,32,31.6561351870868,32.3438648129132,0.5,South East
2007,32.4814814814815,32.1432365991332,32.8197263638298,0.5,South East
2008,32.9814814814815,32.6511397060276,33.3118232569354,0.5,South East
2009,33.5,33.1787390961846,33.8212609038154,0.5,South East
2010,34.037037037037,33.7243690360625,34.3497050380115,0.5,South East
2011,34.5925925925926,34.2857170405362,34.899468144649,0.5,South East
2012,35.1666666666667,34.8598816042801,35.4734517290532,0.5,South East
2013,35.7592592592592,35.443735942592,36.0747825759265,0.5,South East
2014,36.3703703703704,36.0346140741958,36.706126666545,0.5,South East
2015,37,36.630973144451,37.369026855549,0.5,South East
2016,37.6481481481481,37.2325545222196,38.0637417740767,0.5,South East
2017,38.3148148148148,37.8400019355589,38.7896276940707,0.5,South East
2018,39,38.4543284460117,39.5456715539883,0.5,South East
2019,39.7037037037037,39.0765487547074,40.3308586527,0.5,South East
1990,32.1720634920635,31.2292026482918,33.1149243358352,0.75,South East
1991,32.3466666666666,31.5202017914053,33.173131541928,0.75,South East
1992,32.5428571428571,31.8210938980281,33.2646203876861,0.75,South East
1993,32.7606349206349,32.1311399917739,33.3901298494959,0.75,South East
1994,33,32.4494782574312,33.5505217425688,0.75,South East
1995,33.2609523809524,32.7752366956353,33.7466680662695,0.75,South East
1996,33.5434920634921,33.1077987296744,33.9791853973097,0.75,South East
1997,33.847619047619,33.4472306352967,34.2480074599414,0.75,South East
1998,34.1733333333333,33.7947071559941,34.5519595106725,0.75,South East
1999,34.5206349206349,34.1526098275106,34.8886600137592,0.75,South East
2000,34.8895238095238,34.5241203986224,35.2549272204252,0.75,South East
2001,35.28,34.9125416064527,35.6474583935473,0.75,South East
2002,35.6920634920635,35.320743563243,36.063383420884,0.75,South East
2003,36.1257142857143,35.7509107356818,36.5005178357467,0.75,South East
2004,36.5809523809524,36.2045157651018,36.957388996803,0.75,South East
2005,37.0577777777778,36.6823822387189,37.4331733168366,0.75,South East
2006,37.5561904761905,37.1847419189757,37.9276390334052,0.75,South East
2007,38.0761904761905,37.7112421410562,38.4411388113247,0.75,South East
2008,38.6177777777778,38.2608894061245,38.974666149431,0.75,South East
2009,39.1809523809524,38.8319402686554,39.5299644932493,0.75,South East
2010,39.7657142857143,39.4217975733115,40.1096309981171,0.75,South East
2011,40.3720634920635,40.0270567206316,40.7170702634954,0.75,South East
2012,41,40.6439149055633,41.3560850944367,0.75,South East
2013,41.6495238095238,41.2690039848988,42.0300436341488,0.75,South East
2014,42.3206349206349,41.9002501059926,42.7410197352772,0.75,South East
2015,43.0133333333333,42.5371402204228,43.4895264462438,0.75,South East
2016,43.727619047619,43.1802932311632,44.2749448640749,0.75,South East
2017,44.4634920634921,43.8308130195871,45.096171107397,0.75,South East
2018,45.2209523809524,44.4898329979178,45.9520717639869,0.75,South East
2019,46,45.1583174485975,46.8416825514025,0.75,South East
1990,24.7619047619047,24.2470880306516,25.2767214931579,0.25,South West
1991,24.4629629629629,24.0295812185112,24.8963447074146,0.25,South West
1992,24.2089947089947,23.8470479664217,24.5709414515677,0.25,South West
1993,24,23.6983814743659,24.3016185256341,0.25,South West
1994,23.8359788359788,23.5821162255015,24.0898414464561,0.25,South West
1995,23.7169312169312,23.4967362937714,23.9371261400909,0.25,South West
1996,23.6428571428571,23.4416193851483,23.8440949005659,0.25,South West
1997,23.6137566137566,23.4182466314035,23.8092665961097,0.25,South West
1998,23.6296296296296,23.4302429034196,23.8290163558395,0.25,South West
